,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
7965,TXN_4590013,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-04-19,4
7967,TXN_9240476,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-04-29,4
7968,TXN_2457961,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-06-08,6
7969,TXN_6494145,Cookie,2.0,1.0,2.0,Cash,In-store,2023-08-18,8
7970,TXN_2142941,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-11-03,11
7971,TXN_2405666,Tea,2.0,3.0,6.0,Cash,Takeaway,2023-04-20,4
7972,TXN_4125871,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-12-16,12
7973,TXN_7102166,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-12-08,12
7974,TXN_1492585,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-01-17,1
7975,TXN_2208949,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-08-05,8
7976,TXN_9815454,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-12-05,12
7977,TXN_6806968,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-03,7
7978,TXN_3751420,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-20,11
7979,TXN_3439155,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-07-30,7
7980,TXN_5564198,Cake,4.0,3.0,12.0,Cash,In-store,2023-06-06,6
7981,TXN_3446643,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-06-01,6
7982,TXN_1770073,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-12-03,12
7983,TXN_7328209,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-03-01,3
7984,TXN_4252608,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-08-23,8
7985,TXN_7221831,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-03-26,3
7986,TXN_4548565,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-17,2
7988,TXN_4749986,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-05-26,5
7989,TXN_1917336,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-12,4
7990,TXN_5238755,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-06-01,6
7992,TXN_1342487,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-09-21,9
7993,TXN_7413282,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-13,10
7994,TXN_5713298,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-07-14,7
7995,TXN_3045673,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-06-24,6
7996,TXN_2662720,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-18,9
7997,TXN_8966922,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-10,11
7998,TXN_7311815,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-11,5
7999,TXN_8211198,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-01-24,1
8000,TXN_6476719,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-06-04,6
8001,TXN_1556480,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-02-06,2
8002,TXN_3009994,Tea,5.0,1.0,5.0,Credit Card,In-store,2023-09-13,9
8004,TXN_5504130,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-06-24,6
8005,TXN_7153455,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-02,7
8006,TXN_8821579,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-06,12
8007,TXN_6873127,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-02-02,2
8008,TXN_9923952,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-08,8
8009,TXN_7383137,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-12-02,12
8010,TXN_4766317,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-09-23,9
8011,TXN_6335297,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-16,10
8012,TXN_9334593,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-23,4
8013,TXN_2441029,Cake,5.0,3.0,15.0,Cash,In-store,2023-05-18,5
8015,TXN_4801947,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-01,1
8016,TXN_4323120,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-08-29,8
8017,TXN_5947264,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-03-07,3
8018,TXN_9072628,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-12-29,12
8019,TXN_8282744,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-06-16,6
8020,TXN_2547156,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-08-18,8
8021,TXN_2428781,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-05-09,5
8022,TXN_8621278,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-02-01,2
8023,TXN_2616353,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-06-24,6
8024,TXN_9731999,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-26,11
8025,TXN_3608237,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-11-26,11
8026,TXN_2423167,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-06-29,6
8028,TXN_6695451,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-07-28,7
8029,TXN_6098702,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-10-15,10
8030,TXN_8972184,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-17,8
8031,TXN_2010507,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-23,5
8032,TXN_1390754,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-11-08,11
8033,TXN_4925291,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-09-22,9
8034,TXN_8345383,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-10-14,10
8035,TXN_3910293,Cake,4.0,3.0,12.0,Cash,In-store,2023-01-30,1
8036,TXN_4696969,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-09-29,9
8037,TXN_4568379,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-05-28,5
8038,TXN_8745942,Cookie,3.0,1.0,3.0,Cash,In-store,2023-05-03,5
8040,TXN_2496907,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-11-28,11
8041,TXN_3043371,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-04,12
8042,TXN_2687149,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-03-24,3
8043,TXN_9752207,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-10-15,10
8044,TXN_7223850,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-02-05,2
8045,TXN_5421917,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-05-03,5
8046,TXN_3812053,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-04-03,4
8047,TXN_8437195,Cake,1.0,3.0,3.0,Cash,In-store,2023-12-10,12
8048,TXN_3880494,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-17,12
8049,TXN_2755642,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-24,3
8050,TXN_9320353,Salad,5.0,5.0,25.0,Cash,In-store,2023-01-10,1
8051,TXN_8837015,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-06-11,6
8052,TXN_1856538,Coffee,3.0,2.0,6.0,Cash,In-store,2023-11-01,11
8053,TXN_2933439,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-04-14,4
8054,TXN_2667131,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-10-10,10
8055,TXN_5536056,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-12-22,12
8056,TXN_3846628,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-16,10
8057,TXN_9043894,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-07-28,7
8059,TXN_3655950,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-25,11
8060,TXN_4483585,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-26,12
8061,TXN_2332364,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-08-10,8
8062,TXN_5878649,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-02-15,2
8063,TXN_2716940,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-11-27,11
8065,TXN_9020641,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-06-27,6
8066,TXN_5931551,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-03-28,3
8069,TXN_2259102,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-19,2
8070,TXN_7041367,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-01-04,1
8072,TXN_7262554,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-07-08,7
8073,TXN_9705971,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-02,9
8074,TXN_4809626,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-18,2
8075,TXN_5171248,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-14,6
8076,TXN_2201235,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-12-17,12
8077,TXN_2907979,Juice,3.0,3.0,9.0,Cash,In-store,2023-06-18,6
8079,TXN_5179245,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-17,4
8080,TXN_5010968,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-03,12
8081,TXN_6294315,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-04-04,4
8082,TXN_8487985,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-05-09,5
8083,TXN_8552898,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-11-06,11
8085,TXN_4787754,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-31,8
8086,TXN_9176533,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-10-14,10
8087,TXN_1228474,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-20,11
8088,TXN_9376428,Tea,1.0,5.0,5.0,Credit Card,Takeaway,2023-10-30,10
8089,TXN_3678804,Tea,3.0,2.0,6.0,Digital Wallet,In-store,2023-10-20,10
8090,TXN_6021363,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-01-11,1
8091,TXN_8518812,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-06-22,6
8093,TXN_3274591,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-09,4
8094,TXN_2477650,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-24,10
8095,TXN_4987376,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-08-20,8
8097,TXN_9196694,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-03-23,3
8099,TXN_7362526,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-16,9
8100,TXN_3584252,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-12-19,12
8102,TXN_6324687,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-03,3
8103,TXN_2716377,Juice,4.0,3.0,12.0,Cash,In-store,2023-01-03,1
8104,TXN_4002142,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-27,6
8105,TXN_9417438,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-01-05,1
8106,TXN_4757873,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-09-12,9
8107,TXN_6283718,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-07-20,7
8108,TXN_2019127,Salad,1.0,5.0,5.0,Cash,In-store,2023-08-03,8
8109,TXN_2007652,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-12-09,12
8110,TXN_3048882,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-12-30,12
8111,TXN_3241510,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-10-05,10
8112,TXN_1978239,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-09-20,9
8113,TXN_3286168,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-06-25,6
8114,TXN_5922981,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-11-10,11
8115,TXN_4108567,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-14,8
8116,TXN_5217434,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-09-22,9
8117,TXN_6691792,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-06-21,6
8118,TXN_4822216,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-09-03,9
8119,TXN_9246986,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-09-08,9
8120,TXN_3931393,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-11-18,11
8121,TXN_1429325,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-04-20,4
8122,TXN_2888655,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-12-17,12
8123,TXN_3648160,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-03,12
8124,TXN_5832513,Juice,4.0,3.0,12.0,Cash,In-store,2023-11-02,11
8125,TXN_6053755,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-18,1
8126,TXN_4437520,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-28,7
8127,TXN_4995281,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-02-25,2
8130,TXN_3549667,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-29,1
8131,TXN_2566211,Tea,2.0,1.5,3.0,Cash,In-store,2023-09-26,9
8132,TXN_3206842,Tea,4.0,5.0,20.0,Cash,In-store,2023-04-30,4
8133,TXN_8970135,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-03-26,3
8134,TXN_3222612,Tea,3.0,3.0,9.0,Cash,Takeaway,2023-01-25,1
8135,TXN_6361593,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-08-29,8
8137,TXN_4943552,Tea,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-14,4
8138,TXN_1532390,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-04-08,4
8139,TXN_8020606,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-10,10
8140,TXN_2729959,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-02-01,2
8141,TXN_4582054,Tea,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-27,8
8142,TXN_2134763,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-03-28,3
8143,TXN_1633607,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-03-13,3
8144,TXN_5124999,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-04-11,4
8145,TXN_7647190,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-02-22,2
8146,TXN_3514890,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-02,8
8148,TXN_5845583,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-19,10
8149,TXN_6692318,Tea,2.0,1.5,3.0,Cash,In-store,2023-08-20,8
8150,TXN_9571019,Coffee,2.0,2.0,4.0,Cash,In-store,2023-06-22,6
8151,TXN_6451595,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-26,3
8152,TXN_4797429,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-11-07,11
8153,TXN_7255755,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-10-19,10
8154,TXN_6925284,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-21,1
8155,TXN_2925996,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-04-11,4
8156,TXN_3944582,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-21,10
8158,TXN_5750248,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-07-20,7
8159,TXN_1020983,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-23,3
8160,TXN_9072817,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-18,7
8162,TXN_7416196,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-10-20,10
8163,TXN_7276452,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-05,6
8164,TXN_2610195,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-10-25,10
8166,TXN_9281392,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-06,8
8167,TXN_8386253,Tea,4.0,1.5,6.0,Cash,In-store,2023-05-11,5
8168,TXN_7995960,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-11,1
8169,TXN_7663739,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-03-27,3
8170,TXN_3936339,Tea,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-08,9
8171,TXN_7784608,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-06-01,6
8173,TXN_6438980,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-11-10,11
8174,TXN_2196926,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-27,7
8175,TXN_9582506,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-04-28,4
8176,TXN_2424839,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-09-28,9
8177,TXN_5215704,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-10-31,10
8178,TXN_1982031,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-02-03,2
8179,TXN_3060286,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-10,8
8180,TXN_7878231,Tea,3.0,5.0,15.0,Cash,In-store,2023-05-15,5
8182,TXN_1643029,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-09-11,9
8183,TXN_2764625,Tea,1.0,1.5,1.5,Cash,In-store,2023-12-03,12
8184,TXN_6086123,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-17,11
8185,TXN_1796259,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-04-29,4
8186,TXN_4078284,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-05-14,5
8187,TXN_4389662,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-08-09,8
8188,TXN_1992699,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-08,5
8189,TXN_9389300,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-01-14,1
8190,TXN_5409951,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-23,6
8191,TXN_2147448,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-11-27,11
8192,TXN_9826170,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-12-06,12
8193,TXN_4949509,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-04-20,4
8194,TXN_9857832,Tea,3.0,1.5,4.5,Cash,In-store,2023-03-31,3
8195,TXN_5038122,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-11,8
8196,TXN_8984085,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-17,8
8197,TXN_8830264,Salad,1.0,5.0,5.0,Cash,In-store,2023-11-23,11
8198,TXN_9696074,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-24,6
8199,TXN_9579637,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-06-26,6
8201,TXN_5316852,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-04-08,4
8202,TXN_1292430,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-09,3
8203,TXN_5226399,Tea,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-01-19,1
8204,TXN_2470530,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-21,3
8205,TXN_6498718,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-03-18,3
8206,TXN_1602435,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-12-01,12
8207,TXN_1434598,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-11-18,11
8208,TXN_9871036,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-02,7
8209,TXN_2073001,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-11-22,11
8210,TXN_9284622,Tea,1.0,2.0,2.0,Credit Card,In-store,2023-05-15,5
8211,TXN_7815076,Juice,5.0,3.0,15.0,Cash,In-store,2023-12-16,12
8212,TXN_6897172,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-12-08,12
8213,TXN_3783903,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-06-25,6
8214,TXN_4378637,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-05-12,5
8215,TXN_7514047,Tea,1.0,5.0,5.0,Cash,In-store,2023-03-08,3
8216,TXN_4375708,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-01,8
8217,TXN_9775984,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-10-09,10
8220,TXN_1625754,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-03,8
8221,TXN_9567915,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-30,6
8222,TXN_4062634,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-04-05,4
8223,TXN_6624397,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-04-30,4
8224,TXN_2991733,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-04-13,4
8225,TXN_8978924,Salad,5.0,5.0,25.0,Cash,In-store,2023-10-09,10
8226,TXN_2404800,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-01-28,1
8227,TXN_4501915,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-12-04,12
8228,TXN_6273431,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-05,4
8229,TXN_7166936,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-09-25,9
8230,TXN_7645250,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-10-09,10
8231,TXN_9231480,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-28,8
8232,TXN_4247105,Coffee,5.0,2.0,10.0,Cash,In-store,2023-04-14,4
8233,TXN_8732935,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-06,8
8234,TXN_5108867,Tea,3.0,3.0,9.0,Cash,Takeaway,2023-03-19,3
8235,TXN_3270584,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-10,1
8237,TXN_7412012,Coffee,1.0,2.0,2.0,Cash,In-store,2023-08-02,8
8238,TXN_1927324,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-29,8
8239,TXN_9159655,Cookie,5.0,1.0,5.0,Cash,In-store,2023-03-21,3
8240,TXN_1293057,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-07-03,7
8241,TXN_8829698,Cake,2.0,3.0,6.0,Cash,In-store,2023-03-19,3
8242,TXN_5056351,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-24,4
8243,TXN_4431264,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-11-14,11
8244,TXN_7371782,Tea,3.0,1.5,4.5,Cash,In-store,2023-02-26,2
8245,TXN_7631505,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-08,7
8246,TXN_4331770,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-04,6
8247,TXN_2593909,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-25,2
8248,TXN_9728062,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-01,5
8249,TXN_7664606,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-07-05,7
8250,TXN_3359911,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-06-18,6
8251,TXN_3745153,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-30,6
8252,TXN_2019258,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-02-03,2
8253,TXN_8153957,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-12,10
8254,TXN_3437948,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-11-02,11
8255,TXN_6874195,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-22,4
8256,TXN_3234146,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-14,11
8257,TXN_5172383,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-28,3
8258,TXN_9288999,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-01,5
8259,TXN_4205407,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-04-27,4
8260,TXN_8325722,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-05-27,5
8261,TXN_3050797,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-09-28,9
8262,TXN_8731991,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-01-20,1
8263,TXN_7387416,Juice,3.0,3.0,9.0,Cash,In-store,2023-12-15,12
8264,TXN_2244418,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-10-15,10
8265,TXN_2638644,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-03-08,3
8266,TXN_3886177,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-07-17,7
8267,TXN_2334047,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-11-08,11
8268,TXN_3888864,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-10-13,10
8269,TXN_6972491,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-02,7
8270,TXN_8886791,Tea,2.0,1.5,3.0,Cash,In-store,2023-07-09,7
8271,TXN_4356114,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-05-05,5
8272,TXN_2097023,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-10,11
8273,TXN_2726749,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-05-19,5
8274,TXN_3357336,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-20,2
8275,TXN_3529354,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-06,9
8276,TXN_9738339,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-07-09,7
8277,TXN_9389963,Tea,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-28,2
8278,TXN_6837879,Tea,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-09,4
8279,TXN_1046659,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-12-14,12
8280,TXN_2032049,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-10-12,10
8281,TXN_1444479,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-12-10,12
8282,TXN_7251037,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-08-17,8
8283,TXN_9891576,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-28,4
8284,TXN_5315818,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-02-06,2
8285,TXN_9830755,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-24,6
